[33, -1, 43, 35, 38, 19]
[21, -13, 49, 28, 47, 28]
[5, -22, 58, 30, 56, 38]
[-10, -23, 63, 28, 64, 47]
[-29, -24, 68, 24, 72, 55]
[-45, -27, 67, 17, 77, 60]
[-64, -62, 112, 3, 80, 69]
[-62, -13, 73, -8, 74, 54]
[-56, -45, 64, -20, 79, 57]
[-42, -53, 64, -11, 72, 51]
[-26, -45, 68, -16, 66, 45]
[-16, -42, 61, -16, 63, 46]
[-10, -41, 54, -17, 61, 50]
[-8, -45, 46, -18, 60, 54]
[-10, -47, 39, -18, 60, 58]
[-12, -51, 38, -17, 60, 62]
[-19, -54, 40, -27, 61, 63]
[-20, -61, 41, -26, 58, 60]
[-16, -52, 34, -25, 55, 56]
[-13, -40, 29, -24, 52, 54]
[-10, -33, 25, -23, 49, 52]
[-9, -29, 22, -23, 46, 51]
[-9, -27, 21, -24, 43, 49]
[-10, -26, 20, -24, 40, 47]
[-11, -27, 21, -24, 38, 44]
[-10, -28, 21, -24, 36, 41]
[-8, -26, 21, -24, 35, 38]
[-5, -20, 20, -21, 33, 38]
[-4, -17, 20, -19, 32, 38]
[-4, -14, 22, -17, 31, 38]
[-7, -12, 22, -15, 30, 38]
[-7, -13, 21, -16, 28, 36]
[-6, -13, 19, -15, 27, 35]
[-50, -61, 31, 14, -16, -11]
[-63, -72, 40, 15, -22, -22]
[-72, -87, 54, 16, -29, -33]
[-76, -99, 67, 19, -37, -43]
[-73, -101, 77, 20, -46, -53]
[-65, -99, 78, 22, -57, -62]
[-51, -86, 73, 26, -66, -71]
[-25, -65, 59, 30, -75, -80]
[7, -40, 39, 31, -84, -88]
[55, -9, 10, 34, -91, -95]
[84, 17, -15, 31, -91, -96]
[109, 42, -40, 27, -84, -90]
[115, 58, -47, 23, -70, -77]
[112, 63, -44, 21, -55, -62]
[101, 65, -38, 20, -40, -46]
[85, 59, -25, 19, -26, -31]
[65, 45, -9, 13, -12, -16]
[51, 30, 4, 14, 0, -2]
[33, 20, 20, 14, 12, 10]
[16, 11, 32, 8, 24, 22]
[0, -3, 38, 1, 34, 34]
[-20, -14, 43, 2, 41, 45]
[-37, -18, 44, 4, 47, 55]
[-57, -21, 46, 3, 55, 62]
[-73, -24, 53, 4, 62, 68]
[-83, -28, 56, 1, 67, 71]
[-87, -30, 62, 0, 70, 72]
[-84, -34, 65, -6, 71, 68]
[-76, -35, 59, -9, 68, 62]
[-64, -33, 49, -10, 63, 56]
[-53, -27, 41, -13, 62, 52]
[-49, -30, 42, -24, 61, 48]
[-41, -28, 38, -24, 57, 43]
[-34, -26, 31, -24, 55, 41]
[-28, -23, 27, -23, 52, 39]
[-23, -21, 24, -21, 48, 37]
[-19, -18, 21, -19, 45, 35]
[-16, -16, 18, -18, 42, 33]
[-13, -14, 17, -17, 40, 31]
[-12, -13, 16, -16, 37, 30]
[-11, -12, 16, -16, 35, 29]
[-10, -12, 16, -16, 34, 28]
[-9, -13, 17, -15, 32, 26]
[-9, -13, 17, -15, 30, 25]
[-8, -13, 16, -14, 29, 24]
[-7, -13, 16, -13, 27, 24]
[-7, -13, 16, -12, 25, 23]
[-7, -13, 16, -11, 23, 22]
[-6, -13, 15, -10, 22, 22]
[-6, -12, 16, -10, 21, 21]
[-43, -62, 20, -6, -2, -9]
[-62, -82, 15, -7, -4, -21]
[-77, -101, 16, -2, -7, -32]
[-81, -116, 18, 0, -10, -42]
[-83, -126, 24, 11, -15, -52]
[-76, -114, 27, 23, -25, -61]
[-63, -96, 27, 30, -37, -70]
[-35, -73, 19, 34, -47, -79]
[0, -48, 8, 37, -54, -87]
[34, -18, 0, 39, -59, -94]
[62, 6, -5, 35, -60, -100]
[86, 32, -12, 32, -58, -104]
[104, 60, -17, 31, -55, -99]
[115, 81, -20, 28, -49, -90]
[119, 97, -24, 26, -45, -79]
[119, 121, -35, 30, -37, -62]
[93, 133, -44, 31, -22, -46]
[47, 117, -38, 29, -9, -30]
[9, 97, -22, 34, 3, -16]
[-19, 77, 20, 27, 16, -2]
[-22, 23, 35, 22, 24, 10]
[-13, 4, 43, 29, 27, 7]
[-17, 14, 53, 24, 33, 3]
[-24, 9, 63, 20, 40, 13]
[-34, 1, 68, 21, 47, 24]
[-46, -11, 72, 15, 54, 30]
[-50, -19, 72, 15, 57, 33]
[-50, -21, 69, 11, 59, 33]
[-48, -20, 61, 8, 59, 32]
[-46, -17, 53, 7, 61, 36]
[-47, -17, 48, 4, 62, 39]
[-47, -19, 42, 1, 61, 40]
[-48, -21, 38, 1, 60, 42]
[-47, -24, 34, -1, 61, 42]
[-46, -25, 30, -5, 62, 40]
[-43, -25, 27, -9, 62, 37]
[-47, -36, 34, -21, 62, 30]
[-42, -32, 29, -22, 59, 24]
[-33, -27, 24, -22, 56, 22]
[-27, -24, 19, -22, 53, 20]
[-21, -21, 14, -20, 50, 19]
[-17, -18, 9, -19, 47, 19]
[-14, -17, 7, -19, 45, 18]
[-11, -16, 5, -18, 42, 17]
[-10, -15, 4, -17, 40, 16]
[-8, -14, 4, -16, 38, 16]
[-7, -13, 4, -15, 36, 15]
[-7, -12, 4, -13, 34, 15]
[-6, -11, 3, -12, 32, 14]
[-5, -11, 3, -11, 30, 14]
[-60, -78, 5, 10, -11, -20]
[-76, -98, 9, 15, -17, -31]
[-86, -113, 20, 19, -22, -41]
[-89, -116, 29, 27, -30, -51]
[-84, -107, 33, 35, -41, -61]
[-67, -85, 33, 41, -51, -70]
[-37, -59, 25, 42, -61, -78]
[1, -31, 8, 42, -68, -86]
[37, 0, -8, 43, -72, -94]
[71, 38, -23, 37, -69, -95]
[94, 66, -35, 35, -62, -87]
[102, 85, -39, 33, -51, -71]
[101, 88, -34, 30, -39, -54]
[93, 81, -23, 30, -25, -39]
[77, 70, -8, 30, -11, -24]
[59, 56, 5, 29, 1, -9]
[39, 39, 15, 31, 13, 3]
[18, 29, 36, 29, 25, 16]
[2, 12, 46, 23, 34, 28]
[-11, -4, 47, 19, 42, 39]
[-27, -16, 52, 19, 50, 48]
[-42, -20, 58, 19, 57, 55]
[-57, -23, 63, 18, 63, 60]
[-71, -25, 68, 19, 67, 66]
[-76, -28, 70, 16, 71, 68]
[-80, -30, 74, 12, 74, 70]
[-76, -34, 73, 6, 75, 67]
[-69, -34, 67, 1, 73, 62]
[-58, -32, 57, -2, 70, 56]
[-47, -28, 46, -6, 68, 51]
[-40, -24, 38, -10, 67, 48]
[-34, -23, 32, -12, 65, 46]
[-29, -20, 28, -14, 63, 44]
[-27, -20, 28, -17, 61, 40]
[-24, -16, 26, -17, 58, 37]
[-20, -14, 21, -17, 55, 35]
[-16, -13, 17, -16, 52, 34]
[-13, -11, 13, -16, 49, 32]
[-10, -9, 11, -15, 46, 30]
[-8, -8, 9, -15, 44, 29]
[-7, -7, 8, -14, 42, 28]
[-7, -8, 7, -14, 40, 27]
[-6, -7, 6, -13, 38, 25]
[-6, -7, 6, -12, 36, 25]
[-5, -7, 5, -11, 33, 24]
[-5, -8, 5, -10, 31, 23]
[-4, -7, 4, -9, 29, 22]
[-4, -6, 4, -9, 28, 21]
[-4, -6, 4, -8, 26, 21]
[-4, -6, 4, -8, 25, 20]
[-58, -77, 12, 6, -12, -15]
[-74, -98, 16, 11, -20, -26]
[-87, -116, 25, 14, -28, -37]
[-97, -117, 31, 20, -38, -47]
[-100, -104, 34, 27, -49, -56]
[-88, -83, 32, 30, -59, -66]
[-59, -55, 19, 32, -68, -74]
[-20, -27, 0, 31, -76, -83]
[15, 6, -14, 28, -79, -90]
[47, 51, -33, 22, -78, -94]
[70, 79, -41, 20, -72, -84]
[80, 95, -42, 19, -61, -69]
[83, 99, -39, 20, -49, -53]
[79, 93, -29, 21, -34, -37]
[69, 76, -13, 20, -21, -22]
[59, 57, 0, 20, -8, -8]
[51, 40, 13, 24, 3, 4]
[39, 26, 32, 23, 16, 17]
[25, 10, 47, 19, 27, 29]
[13, -7, 52, 14, 35, 40]
[0, -16, 56, 14, 44, 49]
[-14, -23, 60, 11, 52, 58]
[-35, -28, 65, 8, 59, 67]
[-53, -35, 66, 10, 64, 76]
[-68, -38, 65, 10, 68, 81]
[-76, -40, 68, 8, 73, 83]
[-77, -42, 69, 5, 75, 82]
[-74, -42, 65, 2, 75, 79]
[-67, -39, 57, 0, 75, 75]
[-59, -37, 48, -2, 74, 72]
[-65, -44, 55, -14, 77, 63]
[-57, -39, 48, -15, 73, 57]
[-45, -36, 35, -14, 70, 55]
[-36, -31, 27, -13, 66, 52]
[-28, -24, 20, -11, 62, 50]
[-23, -18, 16, -11, 58, 47]
[-19, -13, 14, -11, 55, 45]
[-16, -11, 12, -11, 53, 42]
[-13, -10, 9, -11, 50, 40]
[-11, -10, 7, -11, 47, 39]
[-9, -8, 6, -10, 45, 37]
[-7, -6, 5, -9, 42, 35]
[-6, -5, 5, -8, 40, 34]
[-5, -4, 4, -8, 38, 33]
[-4, -4, 3, -8, 36, 31]
[-4, -3, 3, -7, 34, 30]
[-4, -3, 4, -7, 32, 29]
[-4, -3, 3, -7, 31, 28]
[-3, -2, 3, -6, 29, 27]
[-3, -2, 3, -6, 27, 26]
[-59, -66, 13, 14, -14, -19]
[-75, -87, 21, 17, -20, -30]
[-86, -105, 31, 19, -26, -40]
[-89, -110, 40, 26, -35, -50]
[-86, -102, 43, 32, -46, -60]
[-73, -86, 40, 37, -56, -69]
[-47, -60, 29, 40, -66, -77]
[-7, -32, 11, 41, -75, -85]
[34, -7, -3, 40, -77, -93]
[69, 25, -13, 35, -75, -97]
[97, 57, -19, 31, -71, -92]
[114, 76, -24, 30, -63, -80]
[118, 85, -25, 28, -54, -64]
[115, 84, -23, 29, -41, -48]
[104, 77, -12, 29, -27, -32]
[91, 61, 2, 29, -14, -18]
[75, 47, 17, 31, -2, -4]
[60, 32, 34, 33, 10, 9]
[42, 20, 54, 31, 22, 21]
[27, 2, 64, 26, 29, 33]
[12, -13, 67, 24, 35, 44]
[-1, -30, 71, 26, 43, 53]
[-13, -35, 79, 24, 49, 55]
[-23, -34, 84, 23, 53, 57]
[-32, -32, 85, 23, 56, 61]
[-41, -31, 86, 22, 60, 65]
[-47, -32, 86, 19, 63, 67]
[-51, -32, 85, 17, 65, 68]
[-51, -33, 83, 13, 65, 67]
[-47, -33, 75, 10, 63, 64]
[-43, -30, 67, 7, 63, 62]
[-39, -29, 60, 4, 62, 59]
[-34, -28, 52, 1, 61, 56]
[-31, -24, 46, 0, 60, 53]
[-28, -22, 41, -3, 59, 50]
[-24, -20, 36, -5, 57, 48]
[-21, -18, 31, -6, 55, 45]
[-19, -16, 29, -8, 54, 43]
[-17, -14, 29, -11, 53, 39]
[-16, -11, 27, -12, 50, 37]
[-13, -9, 22, -11, 47, 35]
[-11, -8, 17, -11, 45, 33]
[-9, -7, 14, -11, 42, 32]
[-8, -7, 12, -10, 40, 31]
[-7, -6, 10, -10, 38, 30]
[-6, -5, 10, -9, 36, 28]
[-6, -5, 9, -8, 34, 27]
[-5, -4, 8, -8, 32, 26]
[-4, -3, 7, -8, 30, 25]
[-4, -4, 6, -7, 29, 24]
[-47, -61, 3, 4, 0, -10]
[-65, -80, 3, 8, -3, -21]
[-80, -98, 3, 15, -9, -32]
[-91, -110, 10, 19, -16, -42]
[-95, -109, 15, 28, -26, -52]
[-88, -97, 17, 36, -36, -62]
[-69, -77, 19, 39, -45, -71]
[-38, -53, 16, 40, -54, -79]
[2, -22, 3, 40, -61, -87]
[41, 6, -7, 40, -63, -95]
[73, 38, -15, 35, -61, -99]
[99, 69, -18, 32, -55, -94]
[112, 87, -18, 30, -48, -83]
[118, 100, -18, 29, -40, -67]
[116, 102, -14, 28, -30, -51]
[107, 93, -5, 28, -19, -35]
[94, 81, 2, 29, -8, -21]
[80, 64, 12, 28, 3, -7]
[65, 49, 23, 29, 14, 6]
[51, 37, 37, 27, 26, 18]
[35, 20, 48, 21, 35, 30]
[17, 2, 55, 18, 42, 42]
[-1, -15, 59, 18, 49, 53]
[-16, -25, 65, 18, 55, 59]
[-31, -27, 73, 17, 61, 63]
[-46, -27, 74, 15, 65, 67]
[-54, -28, 75, 14, 68, 71]
[-61, -30, 72, 11, 71, 73]
[-63, -32, 69, 8, 73, 74]
[-59, -34, 63, 4, 73, 73]
[-57, -34, 56, 0, 74, 70]
[-52, -33, 49, -3, 74, 68]
[-48, -33, 42, -6, 75, 66]
[-43, -22, 44, -12, 75, 63]
[-40, -33, 48, -23, 76, 55]
[-35, -32, 36, -21, 71, 51]
[-28, -24, 27, -17, 67, 49]
[-20, -18, 20, -16, 63, 47]
[-15, -14, 14, -15, 59, 45]
[-11, -10, 9, -14, 56, 43]
[-9, -7, 6, -13, 54, 41]
[-8, -5, 6, -14, 52, 39]
[-9, -5, 9, -13, 49, 37]
[-8, -4, 7, -13, 46, 36]
[-6, -3, 6, -11, 44, 34]
[-5, -2, 4, -10, 41, 33]
[-4, -2, 2, -10, 39, 32]
[-3, -2, 1, -9, 37, 30]
[-3, -1, 2, -9, 35, 29]
[-3, 0, 2, -8, 33, 28]
[-53, -62, 2, 16, -11, -11]
[-70, -83, 7, 23, -18, -23]
[-84, -103, 21, 25, -25, -34]
[-95, -110, 34, 32, -36, -44]
[-96, -99, 38, 38, -46, -54]
[-85, -84, 35, 43, -57, -63]
[-58, -64, 23, 49, -66, -72]
[-19, -43, 5, 53, -75, -80]
[18, -19, -7, 52, -80, -88]
[49, 8, -14, 46, -81, -96]
[81, 44, -28, 45, -79, -97]
[98, 72, -37, 42, -72, -87]
[102, 88, -43, 38, -63, -74]
[100, 96, -44, 38, -50, -58]
[91, 92, -37, 37, -35, -42]
[78, 78, -24, 35, -21, -27]
[68, 61, -7, 35, -7, -12]
[59, 48, 6, 37, 5, 0]
[44, 39, 25, 36, 17, 13]
[27, 26, 40, 32, 29, 26]
[9, 9, 53, 27, 40, 37]
[-6, -4, 59, 25, 48, 47]
[-24, -14, 65, 24, 57, 56]
[-36, -21, 70, 23, 65, 60]
[-49, -19, 75, 21, 69, 63]
[-58, -18, 72, 20, 73, 66]
[-67, -19, 69, 16, 77, 70]
[-71, -22, 70, 13, 81, 72]
[-72, -26, 70, 9, 82, 72]
[-69, -28, 64, 5, 82, 68]
[-62, -28, 56, 1, 81, 65]
[-55, -27, 49, -4, 81, 61]
[-50, -30, 42, -16, 81, 54]
[-45, -31, 41, -20, 78, 48]
[-37, -27, 31, -20, 74, 44]
[-30, -23, 24, -19, 70, 42]
[-24, -19, 19, -17, 65, 40]
[-19, -15, 16, -15, 61, 38]
[-16, -12, 13, -13, 58, 36]
[-13, -9, 12, -12, 55, 34]
[-10, -7, 10, -12, 52, 33]
[-9, -5, 10, -11, 49, 31]
[-8, -5, 9, -11, 47, 30]
[-7, -5, 8, -10, 45, 29]
[-6, -5, 7, -9, 42, 28]
[-5, -5, 6, -9, 40, 27]
[-5, -4, 6, -8, 38, 25]
[-4, -4, 5, -8, 36, 24]
[-4, -4, 5, -7, 34, 24]
[-4, -4, 6, -7, 32, 23]
[-56, -71, 7, 10, -6, -15]
[-72, -92, 10, 15, -11, -27]
[-86, -108, 18, 20, -18, -37]
[-93, -116, 26, 25, -26, -47]
[-94, -110, 30, 33, -37, -57]
[-83, -88, 27, 40, -48, -66]
[-58, -59, 20, 40, -58, -75]
[-22, -34, 7, 38, -67, -83]
[13, 0, -8, 36, -71, -91]
[48, 33, -15, 33, -69, -94]
[75, 60, -18, 27, -65, -92]
[94, 81, -19, 25, -60, -84]
[105, 95, -18, 24, -52, -70]
[108, 99, -15, 23, -44, -53]
[108, 93, -9, 24, -33, -38]
[99, 85, -3, 25, -21, -23]
[84, 70, 5, 25, -8, -8]
[69, 52, 16, 27, 4, 4]
[51, 39, 27, 28, 17, 17]
[34, 29, 44, 24, 28, 29]
[15, 10, 53, 18, 35, 40]
[0, -3, 56, 19, 38, 51]
[-17, -13, 56, 21, 45, 60]
[-34, -17, 61, 21, 52, 65]
[-51, -19, 69, 19, 59, 69]
[-61, -21, 70, 17, 62, 71]
[-69, -20, 73, 16, 66, 74]
[-70, -24, 70, 9, 69, 74]
[-71, -29, 67, 7, 71, 75]
[-69, -32, 63, 0, 73, 73]
[-62, -36, 56, -5, 72, 68]
[-54, -34, 46, -9, 70, 62]
[-46, -30, 38, -12, 69, 57]
[-44, -31, 42, -24, 69, 51]
[-39, -32, 38, -26, 65, 45]
[-32, -30, 28, -28, 63, 43]
[-27, -28, 22, -25, 59, 42]
[-22, -23, 17, -21, 55, 40]
[-17, -18, 12, -20, 52, 38]
[-14, -15, 12, -19, 50, 36]
[-12, -12, 12, -17, 47, 34]
[-10, -9, 11, -17, 45, 33]
[-9, -9, 9, -17, 42, 32]
[-8, -9, 8, -16, 40, 30]
[-6, -9, 6, -15, 38, 29]
[-6, -9, 6, -14, 36, 28]
[-5, -8, 5, -13, 34, 27]
[-5, -8, 5, -12, 32, 26]
[-4, -7, 4, -11, 31, 25]
[-4, -7, 4, -11, 29, 24]
[-33, -85, 30, 18, -19, -19]
[-53, -103, 42, 20, -25, -31]
[-69, -111, 57, 21, -33, -42]
[-82, -102, 71, 20, -44, -52]
[-93, -76, 72, 15, -55, -62]
[-91, -43, 59, 9, -65, -71]
[-72, -16, 39, 3, -74, -80]
[-36, 35, -9, -8, -84, -88]
[19, 76, -64, 0, -82, -83]
[41, 86, -78, 6, -70, -72]
[71, 105, -102, 14, -57, -59]
[75, 92, -99, 22, -42, -44]
[60, 79, -83, 31, -28, -29]
[29, 69, -63, 43, -14, -15]
[4, 76, -7, 55, -2, -3]
[6, 9, 37, 51, 7, 0]
[18, 3, 73, 46, 3, -5]
[31, -10, 84, 40, 2, -8]
[38, -8, 73, 34, 3, -8]
[43, -10, 62, 29, 8, -6]
[51, -7, 45, 21, 16, -3]
[53, -10, 38, 12, 26, 5]
[45, -14, 32, 11, 28, 18]
[21, -30, 27, 11, 30, 29]
[-2, -45, 26, 11, 30, 39]
[-19, -50, 22, 8, 30, 45]
[-29, -50, 17, 6, 30, 48]
[-32, -51, 13, 5, 30, 46]
[-30, -44, 15, 5, 28, 42]
[-23, -33, 10, 6, 26, 39]
[-17, -23, 5, 5, 24, 37]
[-15, -15, 2, 5, 23, 35]
[-14, -12, 0, 5, 21, 33]
[-12, -8, -1, 5, 20, 32]
[-10, -4, -3, 6, 18, 30]
[-8, -1, -5, 6, 17, 28]
[-7, 0, -6, 7, 16, 27]
[-6, 0, -6, 7, 15, 26]
[-6, 1, -6, 8, 14, 24]
[-6, 3, -7, 9, 12, 23]
[-5, 4, -7, 9, 11, 22]
[-4, 4, -7, 9, 11, 21]
[-4, 4, -7, 10, 10, 20]
[-4, 4, -7, 10, 9, 19]
[-4, 4, -7, 10, 8, 18]
[-3, 5, -8, 10, 7, 17]
[-4, 5, -8, 10, 7, 16]
[-4, 4, -7, 11, 6, 15]
[-3, 5, -7, 11, 5, 15]
[-3, 6, -8, 12, 5, 14]
[-65, -62, 37, 29, -27, -21]
[-78, -56, 47, 30, -39, -33]
[-89, -44, 59, 26, -49, -43]
[-98, -27, 67, 22, -60, -54]
[-98, 0, 58, 11, -70, -63]
[-80, 20, 36, 0, -79, -73]
[-46, 57, -7, -12, -88, -81]
[18, 94, -62, -7, -88, -79]
[41, 109, -83, 5, -75, -67]
[71, 114, -103, 16, -60, -54]
[70, 102, -88, 28, -45, -38]
[55, 87, -69, 32, -30, -28]
[20, 80, -39, 44, -17, -14]
[8, 88, 11, 45, -4, -1]
[7, 22, 53, 46, 2, -6]
[21, 11, 74, 39, -4, -10]
[30, 2, 76, 32, -2, -13]
[32, 0, 68, 28, -1, -14]
[43, 4, 54, 17, 5, -14]
[52, -6, 48, 9, 9, -7]
[67, -5, 36, 9, 13, 0]
[52, -19, 36, 4, 19, 12]
[25, -40, 30, 4, 18, 23]
[5, -54, 33, 6, 18, 30]
[-5, -52, 30, 4, 20, 36]
[-15, -56, 26, 0, 22, 41]
[-20, -56, 23, 6, 20, 42]
[-20, -48, 18, 11, 18, 39]
[-18, -38, 14, 9, 19, 37]
[-15, -32, 13, 10, 17, 35]
[-12, -23, 9, 10, 16, 33]
[-9, -16, 6, 10, 14, 32]
[-8, -11, 4, 9, 14, 30]
[-7, -7, 3, 9, 13, 29]
[-6, -5, 1, 9, 12, 27]
[-6, -2, 0, 9, 11, 26]
[-5, -1, 0, 10, 10, 25]
[-5, 0, -1, 10, 9, 23]
[-5, 1, -1, 11, 8, 22]
[-4, 2, -2, 11, 7, 21]
[-4, 3, -3, 12, 7, 20]
[-4, 4, -3, 12, 6, 19]
[-4, 4, -3, 12, 5, 18]
[-3, 4, -4, 13, 5, 17]
[-3, 5, -4, 13, 4, 17]
[-3, 5, -4, 13, 4, 16]
[-4, 6, -3, 13, 3, 15]
[-3, 6, -3, 14, 2, 14]
[-2, 6, -3, 14, 2, 14]
[-2, 6, -4, 13, 1, 13]
[-39, -69, 49, 13, -25, -17]
[-50, -87, 54, 15, -31, -29]
[-67, -92, 71, 21, -41, -40]
[-80, -83, 97, 16, -52, -50]
[-91, -52, 103, 6, -62, -60]
[-99, -11, 81, -5, -72, -70]
[-92, 26, 44, -14, -81, -79]
[-27, 69, -14, -24, -84, -85]
[-3, 93, -40, -9, -70, -68]
[32, 96, -63, -1, -59, -54]
[43, 90, -62, 10, -43, -39]
[31, 79, -53, 23, -29, -25]
[-1, 73, -8, 36, -15, -13]
[2, 68, 36, 26, -3, 0]
[1, 30, 72, 29, -1, -6]
[12, 25, 70, 17, 2, -9]
[20, 18, 67, 15, 6, -10]
[34, 20, 54, 9, 12, -8]
[41, 6, 49, 4, 18, 0]
[37, 2, 40, 0, 25, 12]
[12, -23, 42, 0, 27, 24]
[0, -30, 39, 12, 29, 29]
[-17, -34, 45, 3, 36, 36]
[-25, -41, 40, 1, 35, 39]
[-26, -41, 31, 0, 36, 38]
[-27, -36, 28, 0, 37, 37]
[-22, -27, 24, 2, 32, 34]
[-16, -16, 16, 3, 30, 33]
[-14, -10, 13, 4, 28, 31]
[-11, -5, 8, 3, 26, 29]
[-10, -2, 4, 4, 25, 28]
[-9, 0, 2, 5, 23, 26]
[-8, 1, -1, 5, 22, 25]
[-7, 3, -3, 5, 20, 24]
[-6, 4, -4, 6, 18, 23]
[-5, 5, -4, 7, 17, 21]
[-4, 6, -4, 7, 16, 20]
[-4, 7, -5, 8, 14, 19]
[-4, 8, -5, 9, 13, 18]
[-4, 9, -6, 9, 12, 18]
[-3, 9, -6, 9, 11, 17]
[-3, 9, -6, 10, 10, 16]
[-3, 9, -6, 10, 9, 15]
[-3, 9, -6, 10, 8, 14]
[-3, 9, -6, 11, 8, 14]
[-2, 9, -6, 11, 7, 13]
[-3, 9, -6, 11, 6, 12]
[-3, 9, -6, 12, 5, 12]
[-2, 10, -6, 12, 5, 11]
[-3, 9, -5, 12, 4, 11]
[-49, -67, 40, 20, -15, -13]
[-66, -76, 50, 19, -26, -25]
[-80, -71, 61, 18, -38, -36]
[-90, -38, 70, 11, -49, -47]
[-99, -13, 59, 0, -59, -57]
[-86, 4, 32, -7, -69, -67]
[-57, 35, -7, -15, -75, -76]
[-8, 77, -40, -21, -73, -78]
[21, 108, -60, -11, -64, -63]
[41, 123, -75, -2, -53, -47]
[40, 112, -69, 11, -38, -32]
[12, 93, -41, 23, -24, -18]
[-17, 74, 10, 36, -10, -4]
[-16, 39, 52, 29, -1, 7]
[-6, 19, 85, 34, -1, 2]
[4, 0, 101, 27, 1, 1]
[1, -10, 102, 25, 1, -5]
[12, -2, 85, 19, 1, -10]
[31, -4, 69, 12, 7, -9]
[46, -7, 55, 3, 14, -3]
[50, -13, 44, -1, 17, 5]
[40, -28, 36, -6, 18, 17]
[25, -40, 27, -8, 21, 29]
[0, -49, 24, -10, 23, 40]
[-22, -53, 24, -7, 24, 47]
[-32, -53, 19, -1, 19, 49]
[-28, -41, 11, 1, 17, 45]
[-23, -31, 10, 0, 17, 42]
[-19, -20, 6, 1, 15, 39]
[-14, -11, 1, 1, 14, 37]
[-11, -6, -1, 2, 14, 35]
[-10, -1, -3, 2, 13, 34]
[-9, 0, -3, 2, 12, 32]
[-9, 2, -5, 3, 10, 30]
[-7, 4, -7, 4, 9, 28]
[-6, 6, -8, 5, 8, 27]
[-5, 7, -8, 6, 8, 26]
[-5, 8, -9, 6, 7, 24]
[-5, 9, -9, 7, 6, 23]
[-4, 10, -9, 8, 5, 22]
[-4, 10, -9, 8, 5, 21]
[-4, 11, -9, 9, 4, 20]
[-3, 11, -9, 9, 3, 19]
[-3, 11, -9, 10, 3, 18]
[-3, 11, -10, 11, 2, 17]
[-3, 11, -10, 11, 2, 16]
[-3, 12, -9, 11, 1, 15]
[-3, 12, -9, 11, 1, 15]
[-3, 11, -9, 12, 0, 14]
[-3, 11, -9, 12, 0, 13]
[-58, -62, 53, 13, -22, -14]
[-73, -71, 65, 10, -34, -26]
[-85, -61, 74, 9, -45, -37]
[-95, -35, 67, 3, -55, -48]
[-88, -11, 56, -3, -65, -58]
[-69, 9, 31, -11, -75, -67]
[-44, 35, -2, -21, -84, -76]
[-8, 77, -45, -28, -86, -80]
[16, 110, -75, -18, -76, -66]
